0.0950339,0.229265,0.246842,-3.00739,0.780883,1.34739
0.0939238,0.229541,0.247011,-3.021,0.781755,1.33273
0.0929048,0.229801,0.247155,-3.03452,0.782528,1.31783
0.0919757,0.230045,0.247275,-3.04797,0.783205,1.30268
0.0911357,0.230275,0.247372,-3.06134,0.783788,1.28726
0.0903837,0.230491,0.247446,-3.07466,0.784279,1.27158
0.0897186,0.230694,0.247499,-3.08792,0.784679,1.25562
0.0891392,0.230886,0.247529,-3.10115,0.784991,1.23937
0.0886444,0.231068,0.247538,-3.11434,0.785214,1.22283
0.0882329,0.231239,0.247525,-3.12752,0.78535,1.206
0.0879032,0.231401,0.247491,-3.14068,0.7854,1.18886
0.0876539,0.231555,0.247435,3.12935,0.785362,1.17141
0.0874834,0.231702,0.247357,3.11618,0.785238,1.15364
0.0873901,0.231843,0.247258,3.10298,0.785027,1.13556
0.087372,0.231979,0.247138,3.08976,0.784728,1.11716
0.0874274,0.23211,0.246995,3.0765,0.78434,1.09842
0.0875541,0.232238,0.246829,3.0632,0.783862,1.07937
0.0877502,0.232365,0.24664,3.04983,0.783292,1.05998
0.0880135,0.23249,0.246428,3.0364,0.782628,1.04026
0.0883416,0.232617,0.246192,3.02289,0.781869,1.02021
0.0887321,0.232744,0.24593,3.00929,0.781011,0.999822
0.0891828,0.232875,0.245643,2.99559,0.780051,0.979102
0.089691,0.233011,0.245329,2.98178,0.778987,0.958048
0.0902542,0.233153,0.244987,2.96785,0.777815,0.936661
0.0908699,0.233303,0.244616,2.95379,0.77653,0.91494
0.0915353,0.233463,0.244215,2.93958,0.775127,0.892886
0.0922479,0.233635,0.243783,2.92522,0.773603,0.8705
0.0930049,0.233821,0.243317,2.91069,0.771951,0.847783
0.0938036,0.234022,0.242816,2.89597,0.770165,0.824736
0.0946413,0.234242,0.242278,2.88107,0.768239,0.80136
0.0955153,0.234484,0.241701,2.86596,0.766164,0.777657
0.0964228,0.234749,0.241082,2.85062,0.763934,0.753628
0.0973613,0.23504,0.24042,2.83505,0.761539,0.729274
0.0983279,0.235362,0.239711,2.81923,0.758969,0.704597
0.09932,0.235716,0.238952,2.80315,0.756215,0.679599
0.100335,0.236108,0.238141,2.78678,0.753265,0.654282
0.10137,0.236539,0.237272,2.77012,0.750105,0.628648
0.102423,0.237016,0.236343,2.75314,0.746724,0.602699
0.103491,0.237541,0.235348,2.73582,0.743105,0.576438
0.104572,0.238119,0.234284,2.71816,0.739233,0.549869
0.105662,0.238756,0.233144,2.70013,0.735091,0.522995
0.10676,0.239456,0.231923,2.68171,0.730658,0.49582
0.107864,0.240224,0.230614,2.66287,0.725914,0.46835
0.10897,0.241067,0.22921,2.64361,0.720837,0.44059
0.110076,0.24199,0.227704,2.6239,0.715401,0.412548
0.111181,0.243,0.226086,2.60371,0.709579,0.384231
0.112281,0.244102,0.224348,2.58303,0.703343,0.355651
0.113375,0.245304,0.222479,2.56183,0.696659,0.326819
0.11446,0.246613,0.220468,2.54009,0.689494,0.297749
0.115534,0.248035,0.218301,2.51778,0.681809,0.268457
0.116595,0.249578,0.215966,2.49489,0.673564,0.238963
0.117641,0.251249,0.213447,2.47138,0.664714,0.209288
0.118671,0.253054,0.210727,2.44723,0.655211,0.179461
0.11968,0.255001,0.207788,2.42242,0.645004,0.149511
0.120669,0.257096,0.20461,2.39693,0.634037,0.119474
0.121635,0.259345,0.201171,2.37073,0.62225,0.0893925
0.122576,0.261752,0.197448,2.34381,0.609581,0.0593132
0.123491,0.264321,0.193415,2.31614,0.595962,0.0292915
0.124376,0.267053,0.189045,2.28771,0.581323,-0.000609999
0.125232,0.269949,0.184307,2.2585,0.565589,-0.0303197
0.126056,0.273006,0.179172,2.2285,0.548686,-0.0597566
0.126847,0.276218,0.173605,2.1977,0.530535,-0.0888295
0.127602,0.279574,0.167574,2.16609,0.511059,-0.117436
0.128322,0.283061,0.161044,2.13368,0.490182,-0.145463
0.129003,0.286658,0.153982,2.10046,0.467833,-0.172785
0.129645,0.29034,0.146355,2.06646,0.443945,-0.199264
0.130247,0.294075,0.138133,2.03167,0.418464,-0.224753
0.130807,0.297823,0.129291,1.99614,0.391346,-0.249091
0.131324,0.301537,0.119811,1.95988,0.362568,-0.272112
0.131797,0.305163,0.109682,1.92294,0.332128,-0.29364
0.132225,0.308641,0.0989056,1.88535,0.300048,-0.313496
0.132607,0.311905,0.0874951,1.84717,0.266385,-0.3315
0.132943,0.314887,0.0754798,1.80847,0.231227,-0.347476
0.133231,0.317517,0.062906,1.7693,0.1947,-0.361258
0.133471,0.319729,0.049837,1.72974,0.156968,-0.372693
0.133663,0.321462,0.0363538,1.68986,0.118229,-0.381647
0.133805,0.322665,0.0225526,1.64976,0.0787147,-0.388011
0.133897,0.323301,0.00854281,1.60951,0.0386821,-0.391707
0.13394,0.323348,-0.00555757,1.56921,-0.0015931,-0.392687
0.133932,0.322803,-0.0196263,1.52894,-0.0418268,-0.390939
0.133914,0.322394,-0.0255806,1.51181,-0.0588855,-0.389369
